asciiname,lat,lon,country,admin_code,tz,population,country_name,region,sub_region
Jagtial,18.79473,78.91661,IN,02,Asia/Kolkata,99035,India,Asia,Southern Asia
Jagraon,30.79013,75.47492,IN,23,Asia/Kolkata,65305,India,Asia,Southern Asia
Jagdalpur,19.0836,82.02331,IN,37,Asia/Kolkata,76465,India,Asia,Southern Asia
Jagadhri,30.16676,77.30311,IN,10,Asia/Kolkata,101300,India,Asia,Southern Asia
Jabalpur,23.16697,79.95006,IN,35,Asia/Kolkata,1030168,India,Asia,Southern Asia
Itarsi,22.61477,77.76222,IN,35,Asia/Kolkata,100574,India,Asia,Southern Asia
Islampur,26.26541,88.18982,IN,28,Asia/Kolkata,55691,India,Asia,Southern Asia
Ingraj Bazar,25.00447,88.14573,IN,28,Asia/Kolkata,170039,India,Asia,Southern Asia
Indore,22.71792,75.8333,IN,35,Asia/Kolkata,1837041,India,Asia,Southern Asia
Imphal,24.80805,93.9442,IN,17,Asia/Kolkata,223523,India,Asia,Southern Asia
Ilkal,15.95923,76.11351,IN,19,Asia/Kolkata,56937,India,Asia,Southern Asia
Idappadi,11.58624,77.83891,IN,25,Asia/Kolkata,51642,India,Asia,Southern Asia
Ichalkaranji,16.69116,74.46054,IN,16,Asia/Kolkata,274383,India,Asia,Southern Asia
Hyderabad,17.38405,78.45636,IN,02,Asia/Kolkata,3597816,India,Asia,Southern Asia
Hugli,22.90877,88.39674,IN,28,Asia/Kolkata,177005,India,Asia,Southern Asia
Hubli,15.34776,75.13378,IN,19,Asia/Kolkata,840214,India,Asia,Southern Asia
Hosur,12.73647,77.83264,IN,25,Asia/Kolkata,103724,India,Asia,Southern Asia
Hospet,15.26954,76.3871,IN,19,Asia/Kolkata,197846,India,Asia,Southern Asia
Hoshiarpur,31.53238,75.90799,IN,23,Asia/Kolkata,158142,India,Asia,Southern Asia
Hoshangabad,22.75357,77.72249,IN,35,Asia/Kolkata,109358,India,Asia,Southern Asia
Hisar,29.14897,75.73676,IN,10,Asia/Kolkata,296436,India,Asia,Southern Asia
Hiriyur,13.94387,76.61553,IN,19,Asia/Kolkata,53519,India,Asia,Southern Asia
Hingoli,19.71908,77.14826,IN,16,Asia/Kolkata,75878,India,Asia,Southern Asia
Hinganghat,20.54765,78.84032,IN,16,Asia/Kolkata,97568,India,Asia,Southern Asia
Hindupur,13.82908,77.4924,IN,02,Asia/Kolkata,133298,India,Asia,Southern Asia
Hindaun,26.73411,77.03519,IN,24,Asia/Kolkata,95593,India,Asia,Southern Asia
Himatnagar,23.59893,72.96602,IN,09,Asia/Kolkata,60634,India,Asia,Southern Asia
Hazaribag,23.99507,85.36109,IN,38,Asia/Kolkata,140063,India,Asia,Southern Asia
Haveri,14.79354,75.40448,IN,19,Asia/Kolkata,60155,India,Asia,Southern Asia
Hathras,27.59621,78.05237,IN,36,Asia/Kolkata,126882,India,Asia,Southern Asia
Hassan,13.01426,76.10351,IN,19,Asia/Kolkata,128531,India,Asia,Southern Asia
Hasanpur,28.72268,78.28325,IN,36,Asia/Kolkata,57481,India,Asia,Southern Asia
Harihar,14.51288,75.80716,IN,19,Asia/Kolkata,78034,India,Asia,Southern Asia
Haridwar,29.94791,78.16025,IN,39,Asia/Kolkata,186079,India,Asia,Southern Asia
Hardoi,27.39433,80.1311,IN,36,Asia/Kolkata,122635,India,Asia,Southern Asia
Harda,22.33893,77.09356,IN,35,Asia/Kolkata,67387,India,Asia,Southern Asia
Hapur,28.73041,77.78141,IN,36,Asia/Kolkata,242920,India,Asia,Southern Asia
Haora,22.57688,88.31857,IN,28,Asia/Kolkata,1027672,India,Asia,Southern Asia
Hanumangarh,29.58182,74.32938,IN,24,Asia/Kolkata,155687,India,Asia,Southern Asia
Hansi,29.10005,75.9645,IN,10,Asia/Kolkata,82407,India,Asia,Southern Asia
Halisahar,22.93218,88.41859,IN,28,Asia/Kolkata,128172,India,Asia,Southern Asia
Haldwani,29.22254,79.5286,IN,39,Asia/Kolkata,139497,India,Asia,Southern Asia
Hajipur,25.69003,85.20954,IN,34,Asia/Kolkata,133606,India,Asia,Southern Asia
Habra,22.84202,88.65606,IN,28,Asia/Kolkata,139297,India,Asia,Southern Asia
Gwalior,26.22982,78.17337,IN,35,Asia/Kolkata,882458,India,Asia,Southern Asia
Gurgaon,28.4601,77.02635,IN,10,Asia/Kolkata,197340,India,Asia,Southern Asia
Guntur,16.29974,80.45729,IN,02,Asia/Kolkata,530577,India,Asia,Southern Asia
Guntakal,15.17126,77.36565,IN,02,Asia/Kolkata,120964,India,Asia,Southern Asia
Guna,24.64761,77.31191,IN,35,Asia/Kolkata,153689,India,Asia,Southern Asia
Gulbarga,17.33764,76.83787,IN,19,Asia/Kolkata,483615,India,Asia,Southern Asia
Gudur,14.14903,79.8514,IN,02,Asia/Kolkata,74851,India,Asia,Southern Asia
Gudiyatham,12.94601,78.87377,IN,25,Asia/Kolkata,93973,India,Asia,Southern Asia
Gudivada,16.43171,80.9963,IN,02,Asia/Kolkata,116161,India,Asia,Southern Asia
Goyerkata,26.69984,89.02565,IN,28,Asia/Kolkata,66358,India,Asia,Southern Asia
Gosaba,22.16547,88.8007,IN,28,Asia/Kolkata,222764,India,Asia,Southern Asia
Gorakhpur,29.44702,75.67181,IN,10,Asia/Kolkata,1324570,India,Asia,Southern Asia
Gorakhpur,26.75479,83.37235,IN,36,Asia/Kolkata,674246,India,Asia,Southern Asia
Gobichettipalayam,11.45496,77.4422,IN,25,Asia/Kolkata,57527,India,Asia,Southern Asia
Gopalganj,26.46734,84.44041,IN,34,Asia/Kolkata,63725,India,Asia,Southern Asia
Gondia,21.46015,80.19203,IN,16,Asia/Kolkata,124897,India,Asia,Southern Asia
Gondal,21.96074,70.80255,IN,09,Asia/Kolkata,101801,India,Asia,Southern Asia
Gonda,27.13253,81.96897,IN,36,Asia/Kolkata,133583,India,Asia,Southern Asia
Gola Gokarannath,28.07837,80.47054,IN,36,Asia/Kolkata,58986,India,Asia,Southern Asia
Gokak,16.16901,74.82393,IN,19,Asia/Kolkata,73478,India,Asia,Southern Asia
Gohana,29.13648,76.69534,IN,10,Asia/Kolkata,56093,India,Asia,Southern Asia
Gohad,26.42416,78.44094,IN,35,Asia/Kolkata,51635,India,Asia,Southern Asia
Godhra,22.77547,73.61488,IN,09,Asia/Kolkata,131913,India,Asia,Southern Asia
Goalpara,26.17668,90.62634,IN,03,Asia/Kolkata,50759,India,Asia,Southern Asia
Giridih,24.18561,86.30772,IN,38,Asia/Kolkata,60000,India,Asia,Southern Asia
Ghazipur,25.58052,83.58058,IN,36,Asia/Kolkata,103095,India,Asia,Southern Asia
Ghaziabad,28.66249,77.43777,IN,36,Asia/Kolkata,1199191,India,Asia,Southern Asia
Ghatal,22.66244,87.73399,IN,28,Asia/Kolkata,54658,India,Asia,Southern Asia
Gaya,24.79686,85.00385,IN,34,Asia/Kolkata,423692,India,Asia,Southern Asia
Guwahati,26.18617,91.75095,IN,03,Asia/Kolkata,899094,India,Asia,Southern Asia
Gangoh,29.78027,77.26425,IN,36,Asia/Kolkata,59519,India,Asia,Southern Asia
Gangawati,15.43342,76.5293,IN,19,Asia/Kolkata,106250,India,Asia,Southern Asia
Gangarampur,25.40138,88.52978,IN,28,Asia/Kolkata,65316,India,Asia,Southern Asia
Gangapur,26.47249,76.71744,IN,24,Asia/Kolkata,120115,India,Asia,Southern Asia
Ganganagar,29.92008,73.87496,IN,24,Asia/Kolkata,231838,India,Asia,Southern Asia
Ghandinagar,23.21667,72.68333,IN,09,Asia/Kolkata,195985,India,Asia,Southern Asia
Gandhidham,23.08333,70.13333,IN,09,Asia/Kolkata,166388,India,Asia,Southern Asia
Gajraula,28.84463,78.23874,IN,36,Asia/Kolkata,50380,India,Asia,Southern Asia
Gadwal,16.23504,77.79556,IN,02,Asia/Kolkata,55952,India,Asia,Southern Asia
Gadag,15.42977,75.62971,IN,19,Asia/Kolkata,162569,India,Asia,Southern Asia
Firozpur,30.92574,74.61311,IN,23,Asia/Kolkata,102130,India,Asia,Southern Asia
Firozabad,27.14941,78.4018,IN,36,Asia/Kolkata,306409,India,Asia,Southern Asia
Fazilka,30.40207,74.02836,IN,23,Asia/Kolkata,70887,India,Asia,Southern Asia
Fatehpur,27.99486,74.95628,IN,24,Asia/Kolkata,83170,India,Asia,Southern Asia
Fatehpur,25.93036,80.8139,IN,36,Asia/Kolkata,166480,India,Asia,Southern Asia
Fatehabad,29.51171,75.45515,IN,10,Asia/Kolkata,66013,India,Asia,Southern Asia
Farrukhabad,27.39048,79.58006,IN,36,Asia/Kolkata,241152,India,Asia,Southern Asia
Faridpur,28.2091,79.5393,IN,36,Asia/Kolkata,71783,India,Asia,Southern Asia
Faridkot,30.67238,74.75835,IN,23,Asia/Kolkata,77450,India,Asia,Southern Asia
Faridabad,28.41252,77.31977,IN,10,Asia/Kolkata,1220229,India,Asia,Southern Asia
Faizabad,26.77691,82.13292,IN,36,Asia/Kolkata,153047,India,Asia,Southern Asia
Etawah,26.7778,79.02159,IN,36,Asia/Kolkata,257448,India,Asia,Southern Asia
Erode,11.3428,77.72741,IN,25,Asia/Kolkata,147270,India,Asia,Southern Asia
Emmiganuru,15.77098,77.48325,IN,02,Asia/Kolkata,80933,India,Asia,Southern Asia
Eluru,16.71084,81.10559,IN,02,Asia/Kolkata,183387,India,Asia,Southern Asia
Durgapur,23.49956,87.32155,IN,28,Asia/Kolkata,518872,India,Asia,Southern Asia
Durg,21.18333,81.28333,IN,37,Asia/Kolkata,255283,India,Asia,Southern Asia
Dumraon,25.55214,84.15062,IN,34,Asia/Kolkata,50524,India,Asia,Southern Asia
Dam Dam,22.63341,88.42286,IN,28,Asia/Kolkata,122719,India,Asia,Southern Asia
Dombivli,19.21667,73.08333,IN,16,Asia/Kolkata,1193000,India,Asia,Southern Asia
Dod Ballapur,13.29455,77.53745,IN,19,Asia/Kolkata,78676,India,Asia,Southern Asia
Disa,24.25612,72.17928,IN,09,Asia/Kolkata,92224,India,Asia,Southern Asia
Diphu,25.84341,93.43116,IN,03,Asia/Kolkata,57097,India,Asia,Southern Asia
Dindigul,10.36896,77.98036,IN,25,Asia/Kolkata,200797,India,Asia,Southern Asia
Dimapur,25.911740000000002,93.7217,IN,03,Asia/Kolkata,135860,India,Asia,Southern Asia
Diglur,18.5483,77.57695,IN,16,Asia/Kolkata,52596,India,Asia,Southern Asia
Dibrugarh,27.47989,94.90837,IN,03,Asia/Kolkata,122155,India,Asia,Southern Asia
Dhuri,30.37246,75.86185,IN,23,Asia/Kolkata,54302,India,Asia,Southern Asia
Dhulian,24.68333,87.96667,IN,28,Asia/Kolkata,77070,India,Asia,Southern Asia
Dhule,20.90251,74.77735,IN,16,Asia/Kolkata,366980,India,Asia,Southern Asia
Dhuburi,26.01856,89.98564,IN,03,Asia/Kolkata,62525,India,Asia,Southern Asia
Dhrangadhra,22.99167,71.46793,IN,09,Asia/Kolkata,75578,India,Asia,Southern Asia
Dhoraji,21.73359,70.45004,IN,09,Asia/Kolkata,81445,India,Asia,Southern Asia
Dholka,22.72732,72.44128,IN,09,Asia/Kolkata,54977,India,Asia,Southern Asia
Dhenkanal,20.65744,85.59693,IN,21,Asia/Kolkata,62230,India,Asia,Southern Asia
Dhaulpur,26.69286,77.87968,IN,24,Asia/Kolkata,102462,India,Asia,Southern Asia
Dharmavaram,14.41494,77.71995,IN,02,Asia/Kolkata,114050,India,Asia,Southern Asia
Dharmapuri,12.1277,78.15794,IN,25,Asia/Kolkata,66017,India,Asia,Southern Asia
Dharapuram,10.73828,77.53223,IN,25,Asia/Kolkata,72291,India,Asia,Southern Asia
Dhar,22.59373,75.29774,IN,35,Asia/Kolkata,82438,India,Asia,Southern Asia
Dhanbad,23.80199,86.44324,IN,38,Asia/Kolkata,219636,India,Asia,Southern Asia
Dhamtari,20.70718,81.54874,IN,37,Asia/Kolkata,87151,India,Asia,Southern Asia
Dewas,22.96585,76.05526,IN,35,Asia/Kolkata,261218,India,Asia,Southern Asia
Deoria,26.50167,83.77936,IN,36,Asia/Kolkata,129570,India,Asia,Southern Asia
Deolali,19.94404,73.83441,IN,16,Asia/Kolkata,52958,India,Asia,Southern Asia
Deoband,29.69291,77.67778,IN,36,Asia/Kolkata,88171,India,Asia,Southern Asia
Delhi,28.65381,77.22897,IN,07,Asia/Kolkata,10927986,India,Asia,Southern Asia
Dehri,24.90504,84.18289,IN,34,Asia/Kolkata,129938,India,Asia,Southern Asia
Dehradun,30.32443,78.03392,IN,39,Asia/Kolkata,522081,India,Asia,Southern Asia
Dausa,26.89,76.33584,IN,24,Asia/Kolkata,73034,India,Asia,Southern Asia
Datia,25.67249,78.45815,IN,35,Asia/Kolkata,90628,India,Asia,Southern Asia
Darjiling,27.03333,88.26667,IN,28,Asia/Kolkata,123797,India,Asia,Southern Asia
Darbhanga,26.15216,85.89707,IN,34,Asia/Kolkata,287150,India,Asia,Southern Asia
Dandeli,15.26667,74.61667,IN,19,Asia/Kolkata,52295,India,Asia,Southern Asia
Danapur,25.6368,85.04586,IN,34,Asia/Kolkata,152940,India,Asia,Southern Asia
Damoh,23.83653,79.44134,IN,35,Asia/Kolkata,118776,India,Asia,Southern Asia
Daltenganj,24.04306,84.06866,IN,38,Asia/Kolkata,77704,India,Asia,Southern Asia
Dahod,22.83188,74.2595,IN,09,Asia/Kolkata,83966,India,Asia,Southern Asia
Dadri,28.55315,77.55343,IN,36,Asia/Kolkata,70609,India,Asia,Southern Asia
Dabwali,29.94878,74.73707,IN,10,Asia/Kolkata,62113,India,Asia,Southern Asia
Dabra,25.89696,78.32938,IN,35,Asia/Kolkata,60836,India,Asia,Southern Asia
Dabhoi,22.18333,73.43333,IN,09,Asia/Kolkata,56253,India,Asia,Southern Asia
Cuttack,20.46497,85.87927,IN,21,Asia/Kolkata,580000,India,Asia,Southern Asia
Cuddapah,14.4775,78.82352,IN,02,Asia/Kolkata,127010,India,Asia,Southern Asia
Cuddalore,11.74629,79.76436,IN,25,Asia/Kolkata,158569,India,Asia,Southern Asia
Coimbatore,11.00555,76.96612,IN,25,Asia/Kolkata,959823,India,Asia,Southern Asia
Cochin,9.93988,76.26022,IN,13,Asia/Kolkata,604696,India,Asia,Southern Asia
Churu,28.30415,74.96718,IN,24,Asia/Kolkata,103533,India,Asia,Southern Asia
Chopda,21.24706,75.29819,IN,16,Asia/Kolkata,65598,India,Asia,Southern Asia
Chittaurgarh,24.88963,74.62403,IN,24,Asia/Kolkata,106710,India,Asia,Southern Asia
Chitradurga,14.22262,76.40038,IN,19,Asia/Kolkata,138587,India,Asia,Southern Asia
Chirala,15.82465,80.35206,IN,02,Asia/Kolkata,87001,India,Asia,Southern Asia
Chiplun,17.53339,73.50936,IN,16,Asia/Kolkata,51437,India,Asia,Southern Asia
Chintamani,13.40181,78.05448,IN,19,Asia/Kolkata,71798,India,Asia,Southern Asia
Chilakalurupet,16.08943,80.16715,IN,02,Asia/Kolkata,94011,India,Asia,Southern Asia
Chikmagalur,13.32231,75.774,IN,19,Asia/Kolkata,121484,India,Asia,Southern Asia
Chikhli,20.350460000000002,76.25774,IN,16,Asia/Kolkata,52841,India,Asia,Southern Asia
Chik Ballapur,13.43501,77.72781,IN,19,Asia/Kolkata,57831,India,Asia,Southern Asia
Chidambaram,11.39907,79.69113,IN,25,Asia/Kolkata,58650,India,Asia,Southern Asia
Chhindwara,22.05795,78.93763,IN,35,Asia/Kolkata,134847,India,Asia,Southern Asia
Chhibramau,27.14753,79.49979,IN,36,Asia/Kolkata,57071,India,Asia,Southern Asia
Chhatarpur,24.91422,79.5878,IN,35,Asia/Kolkata,111594,India,Asia,Southern Asia
Chhapra,25.781,84.73089,IN,34,Asia/Kolkata,201597,India,Asia,Southern Asia
Chengalpattu,12.69274,79.9773,IN,25,Asia/Kolkata,65689,India,Asia,Southern Asia
Chas,23.63556,86.16712,IN,38,Asia/Kolkata,112141,India,Asia,Southern Asia
Charkhi Dadri,28.5963,76.27092,IN,10,Asia/Kolkata,50558,India,Asia,Southern Asia
Channapatna,12.65481,77.20495,IN,19,Asia/Kolkata,66647,India,Asia,Southern Asia
Changanacheri,9.44203,76.53604,IN,13,Asia/Kolkata,51430,India,Asia,Southern Asia
Chandrapur,19.94711,79.29607,IN,16,Asia/Kolkata,328351,India,Asia,Southern Asia
Chandpur,29.13506,78.26887,IN,36,Asia/Kolkata,73555,India,Asia,Southern Asia
Chandigarh,30.73629,76.7884,IN,05,Asia/Kolkata,960787,India,Asia,Southern Asia
Chandausi,28.45302,78.78295,IN,36,Asia/Kolkata,112635,India,Asia,Southern Asia
Chandannagar,22.86225,88.36796,IN,28,Asia/Kolkata,180623,India,Asia,Southern Asia
Chamrajnagar,11.92312,76.93949,IN,19,Asia/Kolkata,67992,India,Asia,Southern Asia
Challakere,14.31199,76.65141,IN,19,Asia/Kolkata,53506,India,Asia,Southern Asia
Chalisgaon,20.46317,75.01213,IN,16,Asia/Kolkata,96381,India,Asia,Southern Asia
Chaibasa,22.54825,85.80458,IN,38,Asia/Kolkata,66252,India,Asia,Southern Asia
Cannanore,11.86752,75.35763,IN,13,Asia/Kolkata,62836,India,Asia,Southern Asia
Kolkata,22.56263,88.36304,IN,28,Asia/Kolkata,4631392,India,Asia,Southern Asia
Buxar,25.57473,83.97867,IN,34,Asia/Kolkata,96120,India,Asia,Southern Asia
Burhanpur,21.30898,76.22996,IN,35,Asia/Kolkata,202695,India,Asia,Southern Asia
Bundi,25.43855,75.63735,IN,24,Asia/Kolkata,98569,India,Asia,Southern Asia
Buldana,20.52932,76.18457,IN,16,Asia/Kolkata,66991,India,Asia,Southern Asia
Bulandshahr,28.40296,77.85824,IN,36,Asia/Kolkata,198612,India,Asia,Southern Asia
Budaun,28.0362,79.12631,IN,36,Asia/Kolkata,161555,India,Asia,Southern Asia
Brajarajnagar,21.81667,83.91667,IN,21,Asia/Kolkata,79421,India,Asia,Southern Asia
Brahmapur,19.31151,84.7929,IN,21,Asia/Kolkata,324726,India,Asia,Southern Asia
Botad,22.16917,71.66671,IN,09,Asia/Kolkata,117053,India,Asia,Southern Asia
Borsad,22.40788,72.89817,IN,09,Asia/Kolkata,60271,India,Asia,Southern Asia
Borivli,19.23496,72.85976,IN,16,Asia/Kolkata,609617,India,Asia,Southern Asia
Bongaigaon,26.47703,90.55815,IN,03,Asia/Kolkata,64902,India,Asia,Southern Asia
Mumbai,19.07283,72.88261,IN,16,Asia/Kolkata,12691836,India,Asia,Southern Asia
Bolpur,23.66278,87.69695,IN,28,Asia/Kolkata,70998,India,Asia,Southern Asia
Bokaro,23.78732,85.95622,IN,38,Asia/Kolkata,418533,India,Asia,Southern Asia
Bodinayakkanur,10.01171,77.34976,IN,25,Asia/Kolkata,75680,India,Asia,Southern Asia
Bodhan,18.66208,77.88581,IN,02,Asia/Kolkata,73938,India,Asia,Southern Asia
Bobbili,18.57351,83.35899,IN,02,Asia/Kolkata,52843,India,Asia,Southern Asia
Biswan,27.49672,80.99688,IN,36,Asia/Kolkata,52516,India,Asia,Southern Asia
Bishnupur,23.0738,87.31991,IN,28,Asia/Kolkata,64041,India,Asia,Southern Asia
Bisalpur,28.29187,79.80307,IN,36,Asia/Kolkata,68355,India,Asia,Southern Asia
Etawa,24.18386,78.20128,IN,35,Asia/Kolkata,55185,India,Asia,Southern Asia
Bilimora,20.76957,72.96134,IN,09,Asia/Kolkata,510879,India,Asia,Southern Asia
Bilaspur,22.07402,82.1566,IN,37,Asia/Kolkata,282705,India,Asia,Southern Asia
Bikaner,28.02094,73.30749,IN,24,Asia/Kolkata,576015,India,Asia,Southern Asia
Bijnor,29.37219,78.13632,IN,36,Asia/Kolkata,84593,India,Asia,Southern Asia
Bijapur,16.82442,75.71537,IN,19,Asia/Kolkata,271064,India,Asia,Southern Asia
Bihar Sharif,25.19729,85.52374,IN,34,Asia/Kolkata,244230,India,Asia,Southern Asia
Bidar,17.91331,77.5301,IN,19,Asia/Kolkata,204071,India,Asia,Southern Asia
Bhusawal,21.04658,75.78175,IN,16,Asia/Kolkata,183001,India,Asia,Southern Asia
Bhuj,23.25397,69.66928,IN,09,Asia/Kolkata,133459,India,Asia,Southern Asia
Bhubaneshwar,20.27241,85.83385,IN,21,Asia/Kolkata,762243,India,Asia,Southern Asia
Bhopal,23.25469,77.40289,IN,35,Asia/Kolkata,1599914,India,Asia,Southern Asia
Bhongir,17.51544,78.88563,IN,02,Asia/Kolkata,50094,India,Asia,Southern Asia
Bhiwani,28.79194,76.14108,IN,10,Asia/Kolkata,190855,India,Asia,Southern Asia
Bhiwandi,19.30023,73.05881,IN,16,Asia/Kolkata,707035,India,Asia,Southern Asia
Bhind,26.56672,78.78728,IN,35,Asia/Kolkata,174035,India,Asia,Southern Asia
Bhimavaram,16.54078,81.52322,IN,02,Asia/Kolkata,142967,India,Asia,Southern Asia
Bhilwara,25.34644,74.63523,IN,24,Asia/Kolkata,326431,India,Asia,Southern Asia
Bhilai,21.21667,81.43333,IN,37,Asia/Kolkata,625138,India,Asia,Southern Asia
Bhayandar,19.30157,72.851070000000007,IN,16,Asia/Kolkata,520301,India,Asia,Southern Asia
Bhawanipatna,19.90765,83.16858,IN,21,Asia/Kolkata,64468,India,Asia,Southern Asia
Bhavnagar,21.77446,72.1525,IN,09,Asia/Kolkata,554978,India,Asia,Southern Asia
Bhatpara,22.86643,88.40113,IN,28,Asia/Kolkata,483129,India,Asia,Southern Asia
Bhatinda,30.20712,74.9414,IN,23,Asia/Kolkata,242800,India,Asia,Southern Asia
Bhatapara,21.73333,81.93333,IN,37,Asia/Kolkata,51751,India,Asia,Southern Asia
Bharuch,21.69482,72.9805,IN,09,Asia/Kolkata,153528,India,Asia,Southern Asia
Bharatpur,27.21731,77.49009,IN,24,Asia/Kolkata,229384,India,Asia,Southern Asia
Bhandara,21.16667,79.65,IN,16,Asia/Kolkata,90183,India,Asia,Southern Asia
Bhagalpur,25.24446,86.97183,IN,34,Asia/Kolkata,361548,India,Asia,Southern Asia
Bhadreswar,22.82449,88.33842,IN,28,Asia/Kolkata,121662,India,Asia,Southern Asia
Bhadravati,13.84846,75.70502,IN,19,Asia/Kolkata,163903,India,Asia,Southern Asia
Bhadrakh,21.05447,86.5156,IN,21,Asia/Kolkata,98648,India,Asia,Southern Asia
Bhadohi,25.3949,82.56636,IN,36,Asia/Kolkata,78568,India,Asia,Southern Asia
Beypore,11.17151,75.80611,IN,13,Asia/Kolkata,70751,India,Asia,Southern Asia
Betul,21.90195,77.90405,IN,35,Asia/Kolkata,91953,India,Asia,Southern Asia
Bettiah,26.8024,84.49873,IN,34,Asia/Kolkata,127008,India,Asia,Southern Asia
Bellary,15.14575,76.91751,IN,19,Asia/Kolkata,336681,India,Asia,Southern Asia
Belgaum,15.85212,74.50447,IN,19,Asia/Kolkata,428720,India,Asia,Southern Asia
Bela,25.92104,81.99909,IN,36,Asia/Kolkata,73992,India,Asia,Southern Asia
Begusarai,25.41853,86.1339,IN,34,Asia/Kolkata,103060,India,Asia,Southern Asia
Beawar,26.10119,74.32028,IN,24,Asia/Kolkata,130777,India,Asia,Southern Asia
Batala,31.81861,75.20278,IN,23,Asia/Kolkata,145468,India,Asia,Southern Asia
Basti,26.79446,82.73285,IN,36,Asia/Kolkata,115115,India,Asia,Southern Asia
Basoda,23.85153,77.93652,IN,35,Asia/Kolkata,69278,India,Asia,Southern Asia
Basmat,19.32872,77.15746,IN,16,Asia/Kolkata,63972,India,Asia,Southern Asia
Basavakalyan,17.87445,76.94972,IN,19,Asia/Kolkata,65805,India,Asia,Southern Asia
Baruni,25.47446,85.96681,IN,34,Asia/Kolkata,84888,India,Asia,Southern Asia
Barsi,18.23454,75.69275,IN,16,Asia/Kolkata,110983,India,Asia,Southern Asia
Barnala,30.37205,75.54537,IN,23,Asia/Kolkata,105016,India,Asia,Southern Asia
Barmer,25.74572,71.39211,IN,24,Asia/Kolkata,89487,India,Asia,Southern Asia
Bari,26.64661,77.61634,IN,24,Asia/Kolkata,56136,India,Asia,Southern Asia
Bargarh,21.33333,83.61667,IN,21,Asia/Kolkata,68670,India,Asia,Southern Asia
Bareilly,28.34702,79.42193,IN,36,Asia/Kolkata,745435,India,Asia,Southern Asia
Bardoli,21.12297,73.11151,IN,09,Asia/Kolkata,57810,India,Asia,Southern Asia
Barddhaman,23.25572,87.85691,IN,28,Asia/Kolkata,301725,India,Asia,Southern Asia
Baraut,29.10167,77.26242,IN,36,Asia/Kolkata,93544,India,Asia,Southern Asia
Barasat,22.72154,88.48198,IN,28,Asia/Kolkata,298127,India,Asia,Southern Asia
Barasat,22.22516,88.45086,IN,28,Asia/Kolkata,237783,India,Asia,Southern Asia
Baranagar,22.64132,88.37727,IN,28,Asia/Kolkata,260072,India,Asia,Southern Asia
Baran,25.1,76.51667,IN,24,Asia/Kolkata,87478,India,Asia,Southern Asia
Baramula,34.209,74.34285,IN,12,Asia/Kolkata,77276,India,Asia,Southern Asia
Baramati,18.15174,74.57767,IN,16,Asia/Kolkata,53919,India,Asia,Southern Asia
Barakpur,22.76602,88.36336,IN,28,Asia/Kolkata,148174,India,Asia,Southern Asia
Bapatla,15.90437,80.4675,IN,02,Asia/Kolkata,70117,India,Asia,Southern Asia
Banswara,23.54109,74.4425,IN,24,Asia/Kolkata,93648,India,Asia,Southern Asia
Bansbaria,22.95387,88.40098,IN,28,Asia/Kolkata,108474,India,Asia,Southern Asia
Bankura,23.23241,87.0716,IN,28,Asia/Kolkata,133966,India,Asia,Southern Asia
Bangaon,25.86728,86.51152,IN,34,Asia/Kolkata,60000,India,Asia,Southern Asia
Bangaon,23.04552,88.83084,IN,28,Asia/Kolkata,111693,India,Asia,Southern Asia
Bangalore,12.97194,77.59369,IN,19,Asia/Kolkata,5104047,India,Asia,Southern Asia
Banda,25.47534,80.3358,IN,36,Asia/Kolkata,152218,India,Asia,Southern Asia
Balurghat,25.22099,88.77732,IN,28,Asia/Kolkata,141404,India,Asia,Southern Asia
Balrampur,27.42766,82.1871,IN,36,Asia/Kolkata,77396,India,Asia,Southern Asia
Balotra,25.83242,72.24,IN,24,Asia/Kolkata,68120,India,Asia,Southern Asia
Bali,22.64859,88.34115,IN,28,Asia/Kolkata,296973,India,Asia,Southern Asia
Ballalpur,19.84657,79.34624,IN,16,Asia/Kolkata,92146,India,Asia,Southern Asia
Balasore,21.49266,86.93348,IN,21,Asia/Kolkata,114321,India,Asia,Southern Asia
Balangir,20.70419,83.49029,IN,21,Asia/Kolkata,91241,India,Asia,Southern Asia
Balaghat,21.81667,80.18489,IN,35,Asia/Kolkata,80360,India,Asia,Southern Asia
Baj Baj,22.47514,88.17767,IN,28,Asia/Kolkata,76159,India,Asia,Southern Asia
Baidyabati,22.78498,88.32586,IN,28,Asia/Kolkata,115504,India,Asia,Southern Asia
Bahraich,27.5743,81.59588,IN,36,Asia/Kolkata,182218,India,Asia,Southern Asia
Baheri,28.77373,79.49553,IN,36,Asia/Kolkata,63953,India,Asia,Southern Asia
Baharampur,24.10473,88.25155,IN,28,Asia/Kolkata,180547,India,Asia,Southern Asia
Bahadurgarh,28.69108,76.9316,IN,10,Asia/Kolkata,153613,India,Asia,Southern Asia
